Anime_ID,Title,Genres,Type,Episodes,Producers,Studios,Score
40752,Bishounen Tanteidan,"Mystery, School",TV,Unknown,"Aniplex, Kodansha",Shaft,Unknown
40753,Cinderella Girls Gekijou: Climax Season Specials,"Comedy, Slice of Life",Special,3,Unknown,Unknown,Unknown
40755,Machikado Mazoku Mini,Comedy,ONA,36,Magic Capsule,AQUA ARIS,5.85
40758,Hulaing Babies Petit,"Slice of Life, Comedy",TV,12,Unknown,Gaina,Unknown
40761,Fate/Grand Order: Zettai Majuu Sensen Babylonia Recaps,"Action, Supernatural, Magic, Fantasy",Special,3,"Aniplex, Delightworks",CloverWorks,6.59
40762,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,"Action, Police, Vampire, Fantasy",OVA,1,Unknown,Unknown,6.06
40763,Show By Rock!! Mashumairesh!!,"Music, Comedy",TV,12,"Dentsu, Sotsu, Pony Canyon, Sanrio, KlockWorx, Polygon Pictures, 81 Produce, Tokyo MX, Hokkaido Cultural Broadcasting, Sammy, FuRyu, Sony Music Solutions",Kinema Citrus,6.91
40765,Underdog,"Adventure, Drama",Movie,1,Unknown,Unknown,Unknown
40768,Gaina Tamager,"Sci-Fi, Kids",ONA,Unknown,Unknown,Yonago Gainax,Unknown
40769,Rifle Is Beautiful Recap,"Comedy, School, Slice of Life",Special,1,"Hakuhodo DY Music & Pictures, Bandai Namco Arts",Studio 3Hz,5.55
40776,Haikyuu!!: To the Top 2nd Season,"Comedy, Sports, Drama, School, Shounen",TV,12,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Production I.G,8.57
40778,Planetarian: Snow Globe,"Sci-Fi, Drama",OVA,1,Visual Art's,Okuruto Noboru,Unknown
40779,Tenchi Muyou! Ryououki: Heianmuyo! Picture Drama,"Comedy, Historical",OVA,1,Pioneer LDC,AIC,Unknown
40780,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,"Action, Fantasy, Police, Vampire",Special,1,Unknown,Anima&Co.,5.58
40783,"Shachou, Battle no Jikan Desu!","Action, Adventure, Fantasy",TV,12,"Half H.P Studio, Nippon Columbia",C2C,5.87
40784,Wu Liuqi Zhi Zui Qiang Fa Xing Shi,"Action, Mystery, Comedy, Super Power, Drama, Martial Arts",ONA,10,Unknown,Unknown,8.23
40785,Koala no Goodbye Song,"Music, Kids",Music,2,Unknown,Unknown,Unknown
40786,Skate-Leading☆Stars,"Comedy, Sports, Drama, School",TV,12,Unknown,J.C.Staff,6.4
40787,Josee to Tora to Sakana-tachi,"Slice of Life, Drama, Romance",Movie,1,"Shochiku, Kadokawa, Sonilude",Bones,7.44
40793,Bokutachi no Kidzuki-hen,Romance,ONA,1,Unknown,Unknown,Unknown
40794,Tsuyoku,"Drama, Music",Music,1,Unknown,Unknown,Unknown
40799,"Attakai tte, Gohoubi da.",Slice of Life,Special,1,Unknown,Unknown,5.84
40800,Bedtime Candy 2-gou,Music,Music,1,Space Shower Music,Asura Film,Unknown
40801,Aisei Tenshi Love Mary: Akusei Jutai - The Animation,Hentai,OVA,2,Pink Pineapple,Unknown,5.67
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,"Action, Sci-Fi, Music",TV,13,"Aniplex, Half H.P Studio, Evil Line Records",A-1 Pictures,6.75
40806,Huyao Xiao Hongniang: Wei Sheng,"Comedy, Historical, Supernatural, Drama, Romance",ONA,10,"Tencent Animation & Comics, Tencent Penguin Pictures","Haoliners Animation League, Garden Culture",6.87
40807,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,"Comedy, Romance, School",Special,1,Unknown,Connect,6.54
40808,Jewelpet: Attack Travel!,Adventure,Movie,1,Unknown,Ashi Production,Unknown
40811,Kuroi Neko,"Dementia, Music",Movie,1,Geidai Animation,Unknown,Unknown
40812,Furidashi,"Dementia, Music",Movie,1,Geidai Animation,Unknown,Unknown
40813,Kukuriraige: Sanseitai Denki,Fantasy,Movie,1,Unknown,Zero-G,Unknown
40814,Seitokai Yakuindomo Movie 2,"Comedy, School, Shounen, Slice of Life",Movie,1,"Glovision, King Records",GoHands,Unknown
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,"Slice of Life, Fantasy",TV,12,"WOWOW, Genco, MediaNet, KlockWorx, flying DOG, BS Fuji, Yomiuri TV Enterprise, ABC Animation, Happinet, Tokyo Animator Gakuin, TO Books, JTB Next Creation",Ajia-Do,8.16
40816,Zenbu Wakatteru,Dementia,Movie,1,Geidai Animation,Unknown,Unknown
40817,I'm Here,"Dementia, Music",Movie,1,Geidai Animation,Unknown,Unknown
40819,Kyonyuu Princess Saimin,Hentai,OVA,2,Unknown,Unknown,6.8
40823,Ni Zhuan Ci Yuan: AI Jue Qi,"Action, Game, Sci-Fi, Adventure, Martial Arts, Fantasy",ONA,12,Unknown,Unknown,6.46
40827,"Maware Migi, Nigerunda","Dementia, Music",Music,1,Unknown,Unknown,Unknown
40828,Onnanoko ni Naritai,Music,Music,1,A-Sketch,Unknown,6.84
40830,"Bokura no Te ni wa Nanimo Nai kedo,","Drama, Music",Music,1,Sony Music Entertainment,Unknown,Unknown
40831,Sekai wo Musubou,"Kids, Music",Music,1,NHK,Unknown,Unknown
40832,Mukashi Keibanashi,"Comedy, Parody, Sports, Fantasy",TV,4,Unknown,DLE,Unknown
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,"Slice of Life, Comedy",TV,24,"Half H.P Studio, studioGONG",Team TillDawn,6.96
40834,Ousama Ranking,"Action, Adventure, Comedy, Historical, Fantasy, Seinen",TV,Unknown,"Aniplex, Fuji TV",Wit Studio,Unknown
40835,Aishen Qiaokeli-ing: Wanjie Jinian,"Harem, Comedy, Romance, School",ONA,1,Tencent Animation & Comics,B.CMAY PICTURES,6.55
40836,Code Geass: Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taikai,"Comedy, School",Special,1,Unknown,Unknown,5.99
40837,Love: Sayonara wa Iwanai,Music,Music,1,Avex Entertainment,Unknown,Unknown
40839,"Kanojo, Okarishimasu","Comedy, Romance, School, Shounen",TV,12,"Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music",TMS Entertainment,7.37
40840,Soumatou,"Music, Kids",Music,1,NHK,Unknown,Unknown
40841,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,"Fantasy, Slice of Life",OVA,1,Unknown,Ajia-Do,7.48
40842,Idoly Pride,Music,TV,12,"Half H.P Studio, F.M.F, Wicky.Records",Lerche,6.79
40844,Fantastic World,"Adventure, Music, Fantasy",ONA,Unknown,Unknown,Unknown,Unknown
40845,Marudase Kintarou,Yaoi,Movie,1,Unknown,Seven,5.23
40849,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,"Action, Adventure, Comedy, Fantasy",Special,1,Kadokawa,White Fox,6.15
40850,Breakers,Sports,TV,16,"NHK, NHK Enterprises",Albacrow,6.35
40851,Sagashimono (ONA),"Music, Fantasy",ONA,1,Orange,Unknown,Unknown
40852,Dr. Stone: Stone Wars,"Sci-Fi, Adventure, Shounen",TV,11,"TOHO animation, Shueisha",TMS Entertainment,8.29
40853,Stand By Me Doraemon 2,"Sci-Fi, Comedy, Kids, Seinen",Movie,1,"Dentsu, TV Asahi, Toho, Shueisha, Nagoya Broadcasting Network, Asahi Broadcasting, Shogakukan, Abe Shuuji Jimusho, Shizuoka Asahi Television","Shirogumi, Shin-Ei Animation",Unknown
40854,BanG Dream! Garupa☆Pico: Oomori,"Music, Comedy",TV,26,Cloud22,SANZIGEN,7.63
40855,Hajimete no Hitozuma,Hentai,OVA,2,Unknown,Unknown,6.31
40858,Psycho-Pass 3: First Inspector,"Action, Sci-Fi, Police, Psychological",Movie,3,"Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, TOHO animation, MAGNET",Production I.G,7.88
40859,Gottsuo-sama,"Kids, Music",Music,1,NHK,Unknown,Unknown
40861,Hakumei no Tsubasa,"Action, Adventure, Comedy, Kids, Fantasy",ONA,7,Unknown,"Studio Colorido, FILMONY",7.61
40863,Oshiri Tantei Movie 2: Tentou Mushi Iseki no Nazo,"Mystery, Comedy, Kids, Fantasy",Movie,1,Unknown,Toei Animation,Unknown
40868,Chanto...,"Music, Slice of Life",ONA,1,Unknown,Unknown,Unknown
40870,SSSS.Dynazenon,"Action, Sci-Fi, Mecha",TV,Unknown,"Pony Canyon, Tsuburaya Productions",Trigger,Unknown
40873,Granblue Fantasy The Animation Season 2 Extras,"Adventure, Fantasy",Special,2,Unknown,MAPPA,6.58
40876,Ai Zai Xi Yuan Qian,"Action, Sci-Fi, Romance, Fantasy",ONA,12,Unknown,Unknown,Unknown
40877,Suki tte Nandarou... Namida,"Dementia, Music",Music,1,Sony Music Entertainment,HOTZIPANG,Unknown
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,"Music, Slice of Life, School",TV,13,"Bushiroad, Kadokawa, Bandai Namco Arts",Sunrise,7.62
40880,Kiratto Pri☆chan Season 3,"Music, Slice of Life, Comedy, Magic, Shoujo",TV,Unknown,syn Sophia,Tatsunoko Production,6.51
40881,Pokemon Movie 23: Coco,"Action, Game, Adventure, Comedy, Kids, Fantasy",Movie,1,"TV Tokyo, Shogakukan-Shueisha Productions, JR East Marketing & Communications",OLM,Unknown
40885,Can Ci Pin,Sci-Fi,ONA,Unknown,Unknown,Unknown,Unknown
40888,Mobile Suit Gakuen: Kaette Kita G-Reco Koushien,"Comedy, Parody, Mecha",Special,Unknown,Unknown,Unknown,Unknown
40889,Teleport,Music,Music,1,Space Shower Music,Unknown,Unknown
40890,Gundam: G no Reconguista Movie II - Bellri Gekishin,"Action, Sci-Fi, Space, Mecha",Movie,1,Unknown,Sunrise,6.17
40893,Komatta Jiisan,"Adventure, Slice of Life, Comedy, Drama, Romance, Seinen",TV,13,Unknown,Kachidoki Studio,6.42
40894,Kyokou Suiri Mini Anime,"Comedy, Demons, Supernatural",ONA,38,Unknown,AQUA ARIS,5.71
40897,Marulk-chan no Nichijou,"Adventure, Fantasy",Movie,4,Unknown,Kinema Citrus,6.77
40900,Mr.AFFECTiON,Music,Music,1,Unknown,Orange,7.06
40901,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,"Action, Fantasy",OVA,2,Genco,Project No.9,6.55
40902,Shokugeki no Souma: Gou no Sara,"Ecchi, School, Shounen",TV,13,Unknown,J.C.Staff,7.35
40903,Riyuu,"Dementia, Music",Music,1,Sony Music Communications,Unknown,Unknown
40904,Bokutachi no Remake,Comedy,TV,Unknown,Front Wing,feel.,Unknown
40905,Tsuki no Buranko,"Kids, Music, Romance",Music,1,Fuji TV,Unknown,Unknown
40906,Dragon Quest: Dai no Daibouken (2020),"Action, Adventure, Fantasy, Shounen",TV,Unknown,"TV Tokyo, Square Enix, Shueisha",Toei Animation,7.08
40907,World Trigger 2nd Season,"Action, Sci-Fi, Supernatural, School, Shounen",TV,13,TV Asahi,Toei Animation,8.09
40908,Kemono Jihen,"Action, Mystery, Demons, Supernatural, Shounen",TV,12,"Frontier Works, Lantis, Shueisha, Yomiuri TV Enterprise, Bandai Namco Arts, JTB Next Creation",Ajia-Do,7.56
40909,Wan Jie Xian Zong 3rd Season,"Action, Adventure, Historical, Demons, Romance, Martial Arts, Fantasy",ONA,48,Tencent Penguin Pictures,Ruo Hong Culture,7.28
40911,Yuukoku no Moriarty,"Mystery, Historical, Psychological, Shounen",TV,11,"Mainichi Broadcasting System, Shueisha, Yomiuri TV Enterprise, Bandai Namco Arts, Bandai Spirits",Production I.G,7.97
40914,Aishite Aishite Aishite,"Music, Dementia",Music,1,Unknown,Unknown,6.64
40917,Kappapa,"Comedy, Kids, Music",Music,1,Unknown,Unknown,Unknown
40921,Urashimasakatasen no Nichijou Special,"Slice of Life, Comedy",Special,1,Unknown,Gainax Kyoto,Unknown
40922,Inmou,Hentai,OVA,Unknown,Pink Pineapple,Seven,5.78
40924,22/7: 8＋3=?,Music,Special,1,Aniplex,A-1 Pictures,6.54
40928,Doko kara Kita no,"Kids, Music",Music,1,Fuji TV,Unknown,Unknown
40930,Azur Lane: Bisoku Zenshin!,"Military, Sci-Fi, Slice of Life, Comedy",TV,12,Delfi Sound,"Yostar Pictures, CANDY BOX",7.0
40932,Null Peta Special,"Sci-Fi, Comedy",Special,1,Unknown,Shin-Ei Animation,5.62
40934,Bungou to Alchemist: Shinpan no Haguruma,"Action, Adventure, Fantasy",TV,13,Unknown,OLM,6.33
40935,Beastars 2nd Season,"Slice of Life, Psychological, Drama, Shounen",TV,Unknown,"Movic, Fuji TV, Bandai, Toho, BS Fuji, Q-Tec, Akita Shoten, Hakuhodo DY Media Partners, Bandai Spirits",Orange,8.06
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,"Comedy, Romance, School",OVA,1,Kadokawa,Connect,7.65
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,"Drama, Romance",TV,Unknown,"Pony Canyon, Magic Capsule, Dream Shift",Project No.9,Unknown
40939,Marumaru Manul,Comedy,TV,Unknown,Unknown,Kachidoki Studio,Unknown
40940,Zenonzard The Animation,"Action, Game, Fantasy",ONA,9,Magic Capsule,8bit,6.08
40941,Sexfriend Gakuen,Hentai,OVA,Unknown,Unknown,Unknown,5.47
40942,Gundam Build Divers Re:Rise 2nd Season,"Action, Sci-Fi, Mecha",ONA,13,"Sunrise, Sotsu",Sunrise Beyond,7.55
40948,Phantasy Star Online 2: Episode Oracle - Xiao's Report,"Action, Sci-Fi, Space",Special,1,Sega,Gonzo,5.71
40953,Lalalacoco,"Slice of Life, Comedy, Kids",TV,13,Unknown,Studio Comet,Unknown
40956,Enen no Shouboutai: Ni no Shou,"Action, Supernatural, Shounen",TV,24,"Mainichi Broadcasting System, DMM pictures",David Production,7.78
40957,Shin Chuuka Ichiban! 2nd Season,"Comedy, Shounen",TV,Unknown,Kodansha,"Production I.G, Nihon Ad Systems",6.63
40958,Rail Romanesque,Slice of Life,TV,12,Unknown,Saetta,5.02
40959,Jitaku Keibiin 2,Hentai,OVA,Unknown,Unknown,Unknown,6.37
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,"Comedy, Fantasy",TV,Unknown,Unknown,EMT Squared,Unknown
40961,Hortensia Saga (TV),"Action, Adventure, Magic, Fantasy",TV,12,Unknown,LIDENFILMS,5.54
40964,Back Arrow,"Action, Fantasy, Mecha",TV,24,"Aniplex, Movic, BS11, ABC Animation, Legs, Bandai Spirits",Studio VOLN,5.81
40966,Ling Jian Zun 3rd Season,"Action, Romance, Fantasy",ONA,40,Unknown,Soyep,7.03
40967,Bang!Bang!Bang!,Music,Music,1,Unknown,ufotable,6.76
40969,Jintian Kaishi Zuo Mingxing,"Music, Slice of Life, Comedy",ONA,13,Unknown,ASK Animation Studio,6.95
40971,Newsong,"Sci-Fi, Music",Music,1,SME Records,Unknown,6.44
40974,Kuma Kuma Kuma Bear,"Adventure, Comedy, Fantasy",TV,12,Nippon Columbia,EMT Squared,7.14
40979,Yingxiong Zai Lin,"Action, Sci-Fi",ONA,12,Unknown,"Green Monster Team, BigFireBird Animation",6.92
40982,Fate/strange Fake,"Action, Music, Supernatural, Magic, Fantasy",ONA,1,"A-1 Pictures, Half H.P Studio",Unknown,6.52
40983,Hakushon Daimaou 2020,"Comedy, Fantasy",TV,20,Yomiuri Telecasting,"Nippon Animation, Tatsunoko Production",Unknown
40989,Koisuru Asteroid: KiraKira Zoukan-gou,School,ONA,12,Unknown,Unknown,6.01
40991,Xue Ying Ling Zhu Zhi Qi Yu Pian,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,4,Tencent Penguin Pictures,Mili Pictures,7.2
40994,Ni Zai Xing Guang Shen Chu,"Sci-Fi, Mystery",ONA,12,bilibili,Unknown,Unknown
40995,Hentatsu (TV),"Adventure, Mystery",TV,12,Unknown,Yaoyorozu,5.1
41005,Ane Naru Mono,"Horror, Supernatural, Romance, Ecchi",OVA,Unknown,Unknown,Unknown,Unknown
41006,Higurashi no Naku Koro ni Gou,"Mystery, Dementia, Horror, Psychological, Supernatural, Thriller",TV,24,"Frontier Works, Infinite",Passione,7.03
41008,Murenase! Seton Gakuen Special,"Comedy, School",Special,1,Unknown,Studio Gokumi,6.34
41011,Psychogram feat. Hatsune Miku,Music,Music,1,Unknown,Unknown,6.4
41019,Duel Masters Zero: Tokubetsu-hen - Tamashii Shoukan Special!,"Game, Kids",Special,1,Unknown,Unknown,Unknown
41022,Mousou Kanshou Daishou Renmei feat. Hatsune Miku,Music,Music,1,Unknown,Unknown,6.14
41023,Negative Shinkaron feat. Hatsune Miku,Music,Music,1,Unknown,Unknown,6.02
41025,Fumetsu no Anata e,"Adventure, Supernatural, Drama, Shounen",TV,20,"NHK, NHK Enterprises",Brain's Base,Unknown
41027,Kaiketsu Zorori no Kyoufu no Hanayome Sakusen,"Adventure, Comedy",OVA,1,Unknown,Unknown,Unknown
41028,Sore Ike! Anpanman: Fuwa Fuwa Fuwaly to Kumo no Kuni,"Comedy, Kids, Fantasy",Movie,1,Unknown,TMS Entertainment,Unknown
41029,Amrita no Kyouen,"Fantasy, Horror, Mystery",Movie,1,Unknown,Unknown,Unknown
41035,Melty Land Nightmare,Music,Music,1,Unknown,Unknown,6.19
41039,Vanilla,Music,Music,1,Unknown,Unknown,Unknown
41051,Jie Yao,"Slice of Life, Comedy, Shounen Ai",ONA,13,Unknown,Seven Stone Entertainment,7.01
41052,Osomatsu-san Movie: Zensetsu Gekijou,"Comedy, Parody",Special,6,Unknown,Unknown,6.7
41053,Dorohedoro: Ma no Omake,"Action, Comedy, Horror, Fantasy, Seinen",Special,6,Unknown,MAPPA,7.11
41054,High & Low: G-Sword (Special),"Comedy, Parody",Special,5,Unknown,Unknown,Unknown
41061,Heya Camp△: Sauna to Gohan to Sanrin Bike,"Slice of Life, Comedy",Special,1,Unknown,C-Station,7.44
41062,Tomica Kizuna Gattai: Earth Granner,"Action, Adventure, Mecha, Sci-Fi",TV,Unknown,Unknown,OLM,5.49
41063,Mobile Suit Gundam G40,"Action, Sci-Fi, Mecha",ONA,1,Unknown,"Sunrise, Bandai Spirits",6.12
41068,Texhnolyze: Revisit,Sci-Fi,Special,1,Unknown,Unknown,5.79
41074,Digimon Adventure:,"Action, Adventure, Comedy, Fantasy, Kids",TV,66,"Yomiko Advertising, Fuji TV",Toei Animation,6.77
41075,Code Geass: Hangyaku no Lelouch DVD Magazine Picture Drama,Comedy,Special,4,Unknown,Unknown,Unknown
41078,Dou Hun Wei Zhi Xuan Yue Qiyuan,"Adventure, Fantasy",ONA,12,Unknown,Yi Chen Animation,Unknown
41079,Dou Hun Wei Zhi Xuan Yue Qiyuan II,"Adventure, Fantasy",ONA,13,Unknown,Yi Chen Animation,Unknown
41080,Jue Ming Xiang Ying,"Action, Sci-Fi, Mecha",ONA,30,Unknown,BUILD DREAM,Unknown
41081,Dou Hun Wei Zhi Xuan Yue Qiyuan III,"Adventure, Fantasy",ONA,13,Unknown,Yi Chen Animation,Unknown
41084,Made in Abyss 2,"Sci-Fi, Adventure, Mystery, Drama, Fantasy",Unknown,Unknown,Unknown,Unknown,Unknown
41090,"""Star""t",Music,Music,1,Unknown,Unknown,5.53
41091,Tanitsu Shikousei Overbloom,Music,Music,1,Unknown,Unknown,5.71
41092,Minna e wo Check!,Music,Music,1,Unknown,Unknown,5.47
41093,Yao Jing Zhong Zhi Shou Ce,"Action, Slice of Life, Comedy, Drama, Ecchi, Fantasy",ONA,14,Unknown,BigFireBird Animation,6.57
41094,Xian Wang de Richang Shenghuo,"Adventure, Slice of Life, Comedy, Demons, Fantasy, School",ONA,15,Unknown,Haoliners Animation League,7.19
41096,Inunaki-mura x Taka no Tsume-dan,"Comedy, Horror, Parody",ONA,1,Unknown,Unknown,Unknown
41097,Motto Shitte Fukushima!,"Music, Slice of Life",ONA,Unknown,Unknown,Unknown,Unknown
41099,Re-raise,Music,Music,1,Unknown,Unknown,6.92
41100,Keshikko,"Music, Kids",ONA,Unknown,Kamio Japan,Unknown,Unknown
41101,Poccolies,"Slice of Life, Kids",TV,Unknown,Unknown,Kachidoki Studio,Unknown
41102,Suna no Akari,"Music, Fantasy",Special,1,Unknown,Unknown,Unknown
41103,Koi to Yobu ni wa Kimochi Warui,"Comedy, Romance",TV,Unknown,"Sonilude, Blooms",Nomad,Unknown
41105,Chihayafuru 3: Ima Hitotabi no,"Game, Slice of Life, Sports, Drama, School, Josei",Special,1,Unknown,Madhouse,6.66
41109,Log Horizon: Entaku Houkai,"Action, Game, Adventure, Magic, Fantasy",TV,12,Unknown,Studio Deen,7.28
41111,Dennou Senshi Dokan-kun: Champ Dokan,"Comedy, Mecha, Parody, Sports",Special,1,Unknown,Unknown,Unknown
41112,Tobidase! Dokan-kun Specials,"Comedy, Mecha, Parody",Special,2,Unknown,DLE,Unknown
41113,Soba Dokan,"Comedy, Parody, Mecha",Special,1,Unknown,Unknown,Unknown
41114,Olga no Russia Gokouza,"Slice of Life, Comedy",TV,11,Unknown,DLE,Unknown
41115,Arms Rally,"Military, Adventure, Cars, Sports",TV,11,Unknown,Iyasakadou Film,Unknown
41116,Kakugen! Kakuza Tousan,"Comedy, Drama, Historical, Parody",TV,13,Unknown,Unknown,Unknown
41117,Gozonji! Kakuza Tousan,"Cars, Drama, Historical, Parody",TV,11,Unknown,Unknown,Unknown
41118,Kakuza Tousan,"Comedy, Drama, Historical, Parody",TV,11,Unknown,Unknown,Unknown
41119,Kakuza Tousan Specials,"Comedy, Drama, Historical, Parody",Special,2,Unknown,Unknown,Unknown
41120,Fugou Keiji: Balance:Unlimited,"Mystery, Comedy, Police",TV,11,"Aniplex, Dentsu, Animax, Movic, Fuji TV, Sonilude",CloverWorks,7.56
41124,Zashiki Warashi no Tatami-chan,"Comedy, Horror, Supernatural",ONA,12,Unknown,Zero-G,5.23
41132,Tokyo Autumn Session,Music,Music,1,Magic Capsule,CloverWorks,7.57
41135,Dream,"Adventure, Music, Kids, Fantasy",ONA,1,Unknown,Toei Animation,6.12
41136,Kobara Support x Kamiusagi Rope,"Comedy, Slice of Life",ONA,2,Unknown,Unknown,Unknown
41137,Battle Spirits: Kakumei no Galette,"Game, Military, Sci-Fi, Adventure, Demons",ONA,Unknown,Unknown,Bandai Namco Pictures,Unknown
41146,Kandagawa Jet Girls OVA,"Sports, Ecchi",OVA,1,Unknown,TNK,5.6
41156,Kirakira Shougakusei Celeb-chan,"Comedy, Parody",TV,11,Unknown,Unknown,Unknown
41158,Leonardo Hakase to Kirin-mura no Nakama-tachi,"Comedy, Kids",ONA,15,Unknown,Unknown,Unknown
41159,Leonardo Hakase to Kirin-mura no Nakama-tachi (TV),"Comedy, Kids",TV,13,Unknown,Unknown,Unknown
41160,Leonardo Hakase to Kirin-mura no Nakama desho,"Comedy, Kids",TV,26,Unknown,Unknown,Unknown
41161,Leonardo Hakase to Kirin-mura no Nakama desho: Halloween Party Da yo Kirin-mura!,"Comedy, Kids",Special,1,Unknown,Unknown,Unknown
41164,Ruru-chan no Jisatsu Haishin,Music,Music,1,Warner Music Japan,Unknown,7.35
41167,Crescent Rise,Music,Music,1,Unknown,Unknown,6.82
41168,Nakitai Watashi wa Neko wo Kaburu,"Comedy, Supernatural, Drama, Romance, School",ONA,1,"Fuji TV, Toho, BS Fuji, TOHO animation, Universal Music Japan, Fuji Creative, Kadokawa, KDDI, Twin Engine, FILMONY, Dentsu Meitetsu Communications",Studio Colorido,7.39
41169,Love Live! Superstar!!,"Music, Slice of Life, School",TV,Unknown,Unknown,Unknown,Unknown
41170,Ryou,"Dementia, Music",Movie,1,Geidai Animation,Unknown,Unknown
41171,Muku na Kisetsu,Music,Music,1,Warner Music Japan,Onionskin,Unknown
41174,Watashi no Tenshi,Music,Music,1,Unknown,Unknown,6.6
41176,Hitchcock,Music,Music,1,Unknown,Unknown,6.99
41177,Parade,Music,Music,1,Unknown,Unknown,6.54
41178,Juntoumei Shounen,Music,Music,1,Unknown,Minakata Laboratory,6.32
41179,Kumo to Yuurei,"Music, Slice of Life",Music,1,Unknown,Unknown,6.36
41180,Ame to Cappuccino,Music,Music,1,Unknown,Unknown,6.71
41181,Dakara Boku wa Ongaku wo Yameta,"Music, Slice of Life",Music,1,Unknown,Unknown,6.96
41182,Love Live! Sunshine!! Photo Session,Comedy,Movie,10,Unknown,Unknown,5.95
41183,Mofumofuiction,"Dementia, Music",Movie,1,Geidai Animation,Unknown,Unknown
41184,Kirakira Shougakusei Celeb-chan Specials,"Comedy, Parody",Special,7,Unknown,Unknown,Unknown
41185,CP,Music,Music,1,Sony Music Entertainment,Unknown,Unknown
41188,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,"Music, School",ONA,2,Unknown,Unknown,6.12
41189,3-pun de Wakaru! Kore made no Love Live! Sunshine!!,"Music, School",ONA,1,Unknown,Unknown,6.01
41190,"Annyeong, Tyrano: Yeong-wonhi, Hamkke","Adventure, Kids",Movie,1,Media Castle,Tezuka Productions,Unknown
41191,Hikaru no Go Recaps,"Game, Supernatural, Shounen",Special,2,Unknown,Unknown,6.28
41192,Wena Wrist,"Military, Music",Special,1,Unknown,Unknown,5.42
41193,Star Night Snow,Music,Music,1,Unknown,Unknown,6.24
41194,Darwin's Game: Log Line,"Action, Mystery, Shounen",Special,1,Unknown,Nexus,6.31
41195,Kokoro Yohou,"Music, Romance",Music,1,Unknown,Enishiya,7.57
41199,Ninja Box 2nd Season,"Action, Comedy, Kids, Fantasy",ONA,16,Unknown,Unknown,Unknown
41200,Suketto Sanjou!! The Animation,Hentai,OVA,Unknown,Pink Pineapple,Unknown,6.78
41202,"Kokoro Magic ""A to Z""",Music,Music,1,Lantis,Sunrise,7.17
